"name","link"
"Porsche 911 Targa 4S (Petrol) - Rs. 1,78,00,000","http://carzoom.in/car-specification/porsche-911-targa-4s-petrol/"
"Porsche Boxster S (Petrol) - Rs. 92,02,000","http://carzoom.in/car-specification/porsche-boxster-s-petrol/"
"Porsche Boxster GTS - Rs. 1,15,00,000","http://carzoom.in/car-specification/porsche-boxster-gts/"
"Porsche Cayenne Diesel - Rs. 1,04,00,000","http://carzoom.in/car-specification/porsche-cayenne-diesel/"
"Porsche Cayenne S Petrol - Rs. 1,18,00,000","http://carzoom.in/car-specification/porsche-cayenne-s-petrol/"
"Porsche Cayenne S Diesel - Rs. 1,21,00,000","http://carzoom.in/car-specification/porsche-cayenne-s-diesel/"
"Porsche Cayenne Turbo - Rs. 1,78,00,000","http://carzoom.in/car-specification/porsche-cayenne-turbo/"
"Porsche Cayman S - Rs. 94,50,000","http://carzoom.in/car-specification/porsche-cayman-s/"
"Porsche Cayman GTS - Rs. 1,17,50,000","http://carzoom.in/car-specification/porsche-cayman-gts/"
"New Renault Koleos 2WD MT (Diesel) - Rs. 22,33,000","http://carzoom.in/car-specification/new-renault-koleos-4x2-mt-diesel/"
"New Renault Koleos 4WD MT (Diesel) - Rs. 25,14,000","http://carzoom.in/car-specification/new-renault-koleos-4x4-mt-diesel/"
"New Renault Koleos 4WD AT (Diesel) - Rs. 26,19,000","http://carzoom.in/car-specification/new-renault-koleos-4x4-at-diesel/"
"Renault Duster RxE (Petrol) - Rs. 8,30,009","http://carzoom.in/car-specification/renault-duster-rxe-petrol/"
"Renault Duster 85 PS RxE (Diesel) - Rs. 9,12,129","http://carzoom.in/car-specification/renault-duster-85-ps-rxe-diesel/"
"Renault Duster RxL (Petrol) - Rs. 9,69,930","http://carzoom.in/car-specification/renault-duster-rxl-petrol/"
"Renault Duster 85 PS RxE ADVENTURE Edition (Diesel) - Rs. 9,70,776","http://carzoom.in/car-specification/renault-duster-85-ps-rxe-adventure-edition-diesel/"
"Renault Duster 85 PS RxL (Diesel) - Rs. 10,09,986","http://carzoom.in/car-specification/renault-duster-85-ps-rxl-diesel/"
"Renault Duster 85PS RxL Plus (Diesel) - Rs. 10,86,229","http://carzoom.in/car-specification/renault-duster-85ps-rxl-plus-diesel/"
"Renault Duster 110 PS RxL (Diesel) - Rs. 11,16,727","http://carzoom.in/car-specification/renault-duster-110-ps-rxl-diesel/"
"Renault Duster 110 PS RxZ (Diesel) - Rs. 11,39,000","http://carzoom.in/car-specification/renault-duster-110-ps-rxz-diesel/"
"Renault Duster 85PS RxL Optional (Diesel) - Rs. 11,46,087","http://carzoom.in/car-specification/renault-duster-85ps-rxl-optional-diesel/"
"Renault Duster 110 PS RxZ Plus (Diesel) - Rs. 12,44,914","http://carzoom.in/car-specification/renault-duster-110-ps-rxz-plus-diesel/"
"Renault Duster 110 PS RxL AWD (Diesel) - Rs. 12,47,303","http://carzoom.in/car-specification/renault-duster-110-ps-rxl-awd-diesel/"
"Renault Duster 110 PS RxL ADVENTURE Edition (Diesel) - Rs. 12,48,881","http://carzoom.in/car-specification/renault-duster-110-ps-rxl-adventure-edition-diesel/"
"Renault Duster 110 PS RxZ Opt (Diesel) - Rs. 12,48,956","http://carzoom.in/car-specification/renault-duster-110-ps-rxz-opt-diesel/"
"Renault Duster 110 PS RxZ AWD (Diesel) - Rs. 13,62,784","http://carzoom.in/car-specification/renault-duster-110-ps-rxz-awd-diesel/"
"Renault Fluence 1.5 E2 (Diesel) - Rs. 13,99,000","http://carzoom.in/car-specification/renault-fluence-1-5-e2-diesel/"
"Renault Fluence 1.5 E4 (Diesel) - Rs. 15,49,000","http://carzoom.in/car-specification/renault-fluence-1-5-e4-diesel/"
"Renault Lodgy 85PS STD - Rs. 8,19,000","http://carzoom.in/car-specification/renault-lodgy-85ps-std/"
"Renault Lodgy 85PS RxE - Rs. 8,99,000","http://carzoom.in/car-specification/renault-lodgy-85ps-rxe/"
"Renault Lodgy 85PS RXL - Rs. 9,59,000","http://carzoom.in/car-specification/renault-lodgy-85ps-rxl/"
"Renault Lodgy 110PS RxL - Rs. 10,09,000","http://carzoom.in/car-specification/renault-lodgy-110ps-rxl/"
"Renault Lodgy 85PS RXZ - Rs. 10,89,000","http://carzoom.in/car-specification/renault-lodgy-85ps-rxz/"
"Renault Lodgy 110PS RXZ 8STR - Rs. 11,49,000","http://carzoom.in/car-specification/renault-lodgy-110ps-rxz-8str/"
"Renault Lodgy 110PS RXZ 7STR - Rs. 11,79,000","http://carzoom.in/car-specification/renault-lodgy-110ps-rxz-7str/"
"Renault Lodgy Stepway Edition 8 Seater - Rs. 12,09,000","http://carzoom.in/car-specification/renault-lodgy-stepway-edition-8-seater/"
"Renault Lodgy Stepway Edition 7 Seater - Rs. 12,39,000","http://carzoom.in/car-specification/renault-lodgy-stepway-edition-7-seater/"
"Renault Pulse RxE (Petrol) - Rs. 4,46,100","http://carzoom.in/car-specification/renault-pulse-rxe-petrol/"
"Renault Pulse RxL (Petrol) - Rs. 5,03,542","http://carzoom.in/car-specification/renault-pulse-rxl-petrol/"
"Renault Pulse RxZ (Petrol) - Rs. 5,77,600","http://carzoom.in/car-specification/renault-pulse-rxz-petrol/"
"Renault Pulse RxE (Diesel) - Rs. 5,89,999","http://carzoom.in/car-specification/renault-pulse-rxe-diesel/"
"Renault Pulse RxL ABS (Diesel) - Rs. 6,10,384","http://carzoom.in/car-specification/renault-pulse-rxl-abs-diesel/"
"Renault Pulse RxL (Diesel) - Rs. 6,16,300","http://carzoom.in/car-specification/renault-pulse-rxl-diesel/"
"Renault Pulse RxZ (Diesel) - Rs. 6,79,960","http://carzoom.in/car-specification/renault-pulse-rxz-diesel/"
"Renault Scala RxE (Petrol) - Rs. 7,24,500","http://carzoom.in/car-specification/renault-scala-rxe-petrol/"
"Renault Scala RxL (Petrol) - Rs. 8,01,900","http://carzoom.in/car-specification/renault-scala-rxl-petrol/"
"Renault Scala RxE (Diesel) - Rs. 8,35,200","http://carzoom.in/car-specification/renault-scala-rxe-diesel/"
"Renault Scala Travelogue RxL (Petrol) - Rs. 8,55,766","http://carzoom.in/car-specification/renault-scala-travelogue-rxl-petrol/"
"Renault Scala RxL Travelogue (Petrol) - Rs. 8,55,766","http://carzoom.in/car-specification/renault-scala-rxl-travelogue-petrol/"
"Renault Scala RxL (Diesel) - Rs. 8,77,100","http://carzoom.in/car-specification/renault-scala-rxl-diesel/"
"Renault Scala RxL Travelogue (Diesel) - Rs. 9,39,766","http://carzoom.in/car-specification/renault-scala-rxl-travelogue-diesel/"
"Renault Scala Travelogue RxL CVT (Petrol) - Rs. 9,70,466","http://carzoom.in/car-specification/renault-scala-travelogue-rxl-cvt-petrol/"
"Renault Scala RxZ (Diesel) - Rs. 9,75,600","http://carzoom.in/car-specification/renault-scala-rxz-diesel/"
"Renault Scala RxZ CVT (Petrol) - Rs. 10,07,300","http://carzoom.in/car-specification/renault-scala-rxz-cvt-petrol/"
"Renault Scala RxZ Travelogue (Diesel) - Rs. 10,29,466","http://carzoom.in/car-specification/renault-scala-rxz-travelogue-diesel/"
"Renault Scala Travelogue RxZ CVT (Petrol) - Rs. 10,61,166","http://carzoom.in/car-specification/renault-scala-travelogue-rxz-cvt-petrol/"
"Rolls Royce Ghost V Specification (Petrol) - Rs. 4,66,00,000","http://carzoom.in/car-specification/rolls-royce-ghost-v-specification-petrol/"
"Rolls Royce Wraith Coupe (Petrol) - Rs. 4,60,00,000","http://carzoom.in/car-specification/rolls-royce-wraith-coupe-petrol/"
"San Motors Storm 1.2 (Petrol) - Rs. 5,95,000","http://carzoom.in/car-specification/san-motors-storm-1-2-petrol/"
"New Skoda Superb Ambition 1.8 TSI MT (Petrol) - Rs. 18,62,276","http://carzoom.in/car-specification/new-skoda-superb-ambition-1-8-tsi-mt-petrol/"
"New Skoda Superb Elegance 1.8 TSI MT (Petrol) - Rs. 21,65,000","http://carzoom.in/car-specification/new-skoda-superb-elegance-1-8-tsi-mt-petrol/"
"New Skoda Superb Ambition 2.0 TDI CR AT (Diesel) - Rs. 23,07,380","http://carzoom.in/car-specification/new-skoda-superb-ambition-2-0-tdi-cr-at-diesel/"
"New Skoda Superb Elegance 1.8 TSI AT (Petrol) - Rs. 23,30,000","http://carzoom.in/car-specification/new-skoda-superb-elegance-1-8-tsi-at-petrol/"
"New Skoda Superb Elegance 2.0 TDI CR AT (Diesel) - Rs. 26,25,000","http://carzoom.in/car-specification/new-skoda-superb-elegance-2-0-tdi-cr-at-diesel/"
"Skoda D Rapid – 1.6 TDI CR/77 kW - Rs. 8,50,608","http://carzoom.in/car-specification/skoda-d-rapid-1-6-mpi77-kw/"
"Skoda Fabia – 1.2 MPI/55 kW (Petrol) - Rs. 5,02,768","http://carzoom.in/car-specification/skoda-fabia-1-2-mpi55-kw/"
"Skoda Fabia Active Plus 1.2 TDI CR (Diesel) - Rs. 6,24,332","http://carzoom.in/car-specification/skoda-fabia-1-2-tdi-crss-kw/"
"Skoda Fabia Elegance 1.6 MPI (Petrol) - Rs. 6,59,818","http://carzoom.in/car-specification/skoda-fabia-1-6-mpi77-kw/"
"Skoda New Octavia Active 1.4 TSI (Petrol) - Rs. 13,95,000","http://carzoom.in/car-specification/skoda-new-octavia-active-1-4-tsi-petrol/"
"Skoda New Octavia Active 2.0 TDI CR (Diesel) - Rs. 15,55,000","http://carzoom.in/car-specification/skoda-new-octavia-active-2-0-tdi-cr-diesel/"
"Skoda New Octavia Ambition 1.4 TSI (Petrol) - Rs. 16,25,000","http://carzoom.in/car-specification/skoda-new-octavia-ambition-1-4-tsi-petrol/"
"Skoda New Octavia Ambition 2.0 TDI CR (Diesel) - Rs. 17,87,000","http://carzoom.in/car-specification/skoda-new-octavia-ambition-2-0-tdi-cr-diesel/"
"Skoda New Octavia Ambition 2.0 TDI CR AT (Diesel) - Rs. 18,55,000","http://carzoom.in/car-specification/skoda-new-octavia-ambition-2-0-tdi-cr-at-diesel/"
"Skoda New Octavia Elegance 1.8 TSI AT (Petrol) - Rs. 19,66,000","http://carzoom.in/car-specification/skoda-new-octavia-elegance-1-8-tsi-at-petrol/"
"Skoda New Octavia Elegance 2.0 TDI CR AT (Diesel) - Rs. 20,60,000","http://carzoom.in/car-specification/skoda-new-octavia-elegance-2-0-tdi-cr-at-diesel/"
"Skoda Rapid 1.6 MPI Active (Petrol) - Rs. 7,55,500","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-active-petrol/"
"Skoda Rapid 1.6 MPI Ambition Plus (Petrol) - Rs. 8,58,000","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-ambition-plus-petrol/"
"Skoda Rapid 1.5 TDI CR Active (Diesel) - Rs. 8,80,500","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-active-diesel/"
"Skoda Rapid 1.6 MPI Elegance (Petrol) - Rs. 8,88,000","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-elegance-petrol/"
"Skoda Rapid 1.6 MPI Elegance Black Package (Petrol) - Rs. 9,01,100","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-elegance-black-package-petrol/"
"Skoda Rapid 1.5 TDI CR Ambition Plus (Diesel) - Rs. 9,48,000","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-ambition-plus-diesel/"
"Skoda Rapid 1.6 MPI Ambition Plus AT (Petrol) - Rs. 9,49,940","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-ambition-plus-at-petrol/"
"Skoda Rapid 1.6 MPI Elegance AT (Petrol) - Rs. 9,87,000","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-elegance-at-petrol/"
"Skoda Rapid 1.5 TDI CR Elegance (Diesel) - Rs. 9,87,000","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-elegance-diesel/"
"Skoda Rapid 1.6 MPI Elegance Black Package AT (Petrol) - Rs. 10,00,100","http://carzoom.in/car-specification/skoda-rapid-1-6-mpi-elegance-black-package-at-petrol/"
"Skoda Rapid 1.5 TDI CR Elegance Black Package (Diesel) - Rs. 10,00,100","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-elegance-black-package-diesel/"
"Skoda Rapid 1.5 TDI CR Ambition Plus AT (Diesel) - Rs. 10,83,000","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-ambition-plus-at-diesel/"
"Skoda Rapid 1.5 TDI CR Elegance AT (Diesel) - Rs. 11,18,000","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-elegance-at-diesel/"
"Skoda Rapid 1.5 TDI CR Elegance Black Package AT (Diesel) - Rs. 11,31,100","http://carzoom.in/car-specification/skoda-rapid-1-5-tdi-cr-elegance-black-package-at-diesel/"
"Skoda Yeti Ambition 2.0 TDi CR 2WD (Diesel) - Rs. 20,10,000","http://carzoom.in/car-specification/skoda-yeti-ambition-2-0-tdi-cr-4x2-diesel/"
"Skoda Yeti Elegance 2.0 TDi CR 4WD (Diesel) - Rs. 21,80,000","http://carzoom.in/car-specification/skoda-yeti-elegance-2-0-tdi-cr-4x4-diesel/"
"Ssangyong Korando - Expected Specification - Rs. 16,15,000","http://carzoom.in/car-specification/ssangyong-korando-se-diesel/"
"SsangYong Rexton W RX 5 MT (Diesel) - Rs. 19,87,337","http://carzoom.in/car-specification/ssangyong-rexton-w-rx-5-mt/"
"SsangYong Rexton RX 6 (Diesel) - Rs. 21,89,025","http://carzoom.in/car-specification/ssangyong-rexton-rx-6-diesel/"
"SsangYong Rexton W RX 7 AT (Diesel) - Rs. 23,20,978","http://carzoom.in/car-specification/ssangyong-rexton-w-rx-7-at/"
"Tata Aria Pure LX 2WD (Diesel) - Rs. 10,43,434","http://carzoom.in/car-specification/tata-aria-pure-lx-4x2/"
"Tata Aria Pleasure 2WD (Diesel) - Rs. 12,53,037","http://carzoom.in/car-specification/tata-aria-pleasure-4x2/"
"Tata Aria Pride 4WD (Diesel) - Rs. 15,41,094","http://carzoom.in/car-specification/tata-aria-pride-4x4/"
"Tata Bolt Revotron 1.2T XE (Petrol) - Rs. 4,44,993","http://carzoom.in/car-specification/tata-bolt-revotron-1-2t-xe-petrol/"
"Tata Bolt Revotron 1.2T XM (Petrol) - Rs. 5,15,991","http://carzoom.in/car-specification/tata-bolt-revotron-1-2t-xm-petrol/"
"Tata Bolt Revotron 1.2T XMS (Petrol) - Rs. 5,40,112","http://carzoom.in/car-specification/tata-bolt-revotron-1-2t-xms-petrol/"
"Tata Bolt Quadrajet 1.3 XE (Diesel) - Rs. 5,49,951","http://carzoom.in/car-specification/tata-bolt-quadrajet-1-3-xe-diesel/"
"Tata Bolt Revotron 1.2T XT (Petrol) - Rs. 6,05,893","http://carzoom.in/car-specification/tata-bolt-revotron-1-2t-xt-petrol/"
"Tata Bolt Quadrajet 1.3 XM (Diesel) - Rs. 6,11,446","http://carzoom.in/car-specification/tata-bolt-quadrajet-1-3-xm-diesel/"
"Tata Bolt Quadrajet 1.3 XMS (Diesel) - Rs. 6,34,792","http://carzoom.in/car-specification/tata-bolt-quadrajet-1-3-xms-diesel/"
"Tata Bolt Quadrajet 1.3 XT (Diesel) - Rs. 6,99,839","http://carzoom.in/car-specification/tata-bolt-quadrajet-1-3-xt-diesel/"
"Tata Indica eV2 emax GLS (CNG) - Rs. 4,03,555","http://carzoom.in/car-specification/tata-indica-ev2-emax-gls-cng/"
"Tata Indica BS III V2 LS (Diesel) - Rs. 4,13,699","http://carzoom.in/car-specification/tata-indica-v2-ls-diesel/"
"Tata Indica eV2 emax GLX (CNG) - Rs. 4,31,309","http://carzoom.in/car-specification/tata-indica-ev2-emax-glx-cng/"
"Tata Indica BS III V2 LX (Diesel) - Rs. 4,47,582","http://carzoom.in/car-specification/tata-indica-v2-lx-diesel/"
"Tata Indica BS IV eV2 LS (Diesel) - Rs. 4,60,937","http://carzoom.in/car-specification/tata-indica-ev2-ls-diesel/"
"Tata Indica BS IV eV2 LX (Diesel) - Rs. 5,03,357","http://carzoom.in/car-specification/tata-indica-ev2-lx-diesel/"
"Tata Indica Vista LS TDI BS-III (Diesel) - Rs. 4,78,000","http://carzoom.in/car-specification/tata-indica-vista-ls-tdi-bs-iii-diesel/"
"Tata Indica Vista LX TDI BS-III (Diesel) - Rs. 5,21,000","http://carzoom.in/car-specification/tata-indica-vista-lx-tdi-bs-iii-diesel/"
"Tata Indica Vista LS Quadrajet BS IV (Diesel) - Rs. 5,23,092","http://carzoom.in/car-specification/tata-indica-vista-ls-quadrajet-bs-iv-diesel/"
"Tata Indica Vista VX Quadrajet BS IV (Diesel) - Rs. 6,08,996","http://carzoom.in/car-specification/tata-indica-vista-vx-quadrajet-bs-iv-diesel/"
"Tata Indigo eCS GLX (Petrol) - Rs. 4,99,000","http://carzoom.in/car-specification/tata-indigo-ecs-glx-petrol/"
"Tata Indigo eCS LS TDI BS-III (Diesel) - Rs. 5,05,157","http://carzoom.in/car-specification/tata-indigo-ecs-ls-tdi-bs-iii-diesel/"
"Tata Indigo eCS emax GLS (CNG) - Rs. 5,05,493","http://carzoom.in/car-specification/tata-indigo-ecs-emax-gls-cng/"
"Tata Indigo eCS GVX (Petrol) - Rs. 5,29,000","http://carzoom.in/car-specification/tata-indigo-ecs-gvx-petrol/"
"Tata Indigo eCS emax GLX (CNG) - Rs. 5,33,922","http://carzoom.in/car-specification/tata-indigo-ecs-emax-glx-cng/"
"Tata Indigo eCS LX TDI BS-III (Diesel) - Rs. 5,40,039","http://carzoom.in/car-specification/tata-indigo-ecs-lx-tdi-bs-iii-diesel/"
"Tata Indigo eCS LS CR4 BS-IV (Diesel) - Rs. 5,63,435","http://carzoom.in/car-specification/tata-indigo-ecs-ls-cr4-bs-iv-diesel/"
"Tata Indigo eCS LX CR4 BS-IV (Diesel) - Rs. 5,77,499","http://carzoom.in/car-specification/tata-indigo-ecs-lx-cr4-bs-iv-diesel/"
"Tata Indigo eCS VX CR4 BS-IV (Diesel) - Rs. 6,22,171","http://carzoom.in/car-specification/tata-indigo-ecs-vx-cr4-bs-iv-diesel/"
"Tata Manza LS (Diesel) - Rs. 6,16,357","http://carzoom.in/car-specification/tata-manza-ls/"
"Tata Manza LX (Diesel) - Rs. 6,93,232","http://carzoom.in/car-specification/tata-manza-lx/"
"Tata Manza VX (Diesel) - Rs. 7,59,993","http://carzoom.in/car-specification/tata-manza-vx/"
"Tata Manza EX (Diesel) - Rs. 8,58,432","http://carzoom.in/car-specification/tata-manza-ex/"
"Tata Movus CX 7 STR Side Facing-BS4 - Rs. 6,98,272","http://carzoom.in/car-specification/tata-movus-cx-diesel/"
"Tata Movus CX 9 STR Side Facing-BS4 - Rs. 6,98,272","http://carzoom.in/car-specification/tata-movus-cx-9-str-side-facing-bs4/"
"Tata Movus CX 8 STR Front Facing-BS4 - Rs. 6,98,272","http://carzoom.in/car-specification/tata-movus-cx-8-str-front-facing-bs4/"
"Tata Movus CX 8 STR Front Facing-BS4 - Rs. 6,98,272","http://carzoom.in/car-specification/tata-movus-cx-8-str-front-facing-bs4-2/"
"Tata Movus LX 7 STR Side Facing-BS4 - Rs. 7,25,469","http://carzoom.in/car-specification/tata-movus-lx-7-str-side-facing-bs4/"
"Tata Movus LX 7 STR Captain Front Facing-BS4 - Rs. 7,25,469","http://carzoom.in/car-specification/tata-movus-lx-7-str-captain-front-facing-bs4/"
"Tata Movus LX 9 STR Side Facing-BS4 - Rs. 7,25,469","http://carzoom.in/car-specification/tata-movus-lx-9-str-side-facing-bs4/"
"Tata Movus LX 8 STR Front Facing-BS4 - Rs. 7,25,469","http://carzoom.in/car-specification/tata-movus-lx-8-str-front-facing-bs4/"
"Tata GenX Nano XE - Rs. 1,99,000","http://carzoom.in/car-specification/tata-genx-nano-xe/"
"Tata GenX Nano XM - Rs. 2,29,000","http://carzoom.in/car-specification/tata-genx-nano-xm/"
"Tata Nano CNG emax CX (CNG) - Rs. 2,33,275","http://carzoom.in/car-specification/tata-nano-cng-emax-cx-cng/"
"Tata Nano Twist XT (Petrol) - Rs. 2,43,061","http://carzoom.in/car-specification/tata-nano-twist-xt-petrol/"
"Tata GenX Nano XT - Rs. 2,49,000","http://carzoom.in/car-specification/tata-genx-nano-xt/"
"Tata Nano CNG emax LX (CNG) - Rs. 2,58,106","http://carzoom.in/car-specification/tata-nano-cng-emax-lx-cng/"
"Tata GenX Nano XMA - Rs. 2,69,000","http://carzoom.in/car-specification/tata-genx-nano-xma/"
"Tata GenX Nano XTA - Rs. 2,89,000","http://carzoom.in/car-specification/tata-genx-nano-xta/"
"Tata Safari 2WD LX DICOR BS-III (Diesel) - Rs. 8,25,622","http://carzoom.in/car-specification/tata-safari-4x2-vx-dicor-bs-iv/"
"Tata Safari 2WD LX DICOR BS-IV (Diesel) - Rs. 8,91,136","http://carzoom.in/car-specification/tata-safari-4x2-lx-dicor-bs-iv/"
"Tata Safari 2WD EX DICOR BS-III (Diesel) - Rs. 9,27,940","http://carzoom.in/car-specification/tata-safari-4x2-gx-dicor-bs-iv/"
"Tata Safari 2WD EX DICOR BS-IV (Diesel) - Rs. 10,18,309","http://carzoom.in/car-specification/tata-safari-4x2-ex-dicor-bs-iv/"
"Tata Safari Storme LX 2WD (Diesel) - Rs. 9,99,000","http://carzoom.in/car-specification/tata-safari-storme-lx-2wd-diesel/"
"Tata Safari Storme EX 2WD (Diesel) - Rs. 11,61,174","http://carzoom.in/car-specification/tata-safari-storme-ex-4x2/"
"Tata Safari Storme VX 2WD (Diesel) - Rs. 13,02,000","http://carzoom.in/car-specification/tata-safari-storme-vx-4x2/"
"Tata Safari Storme VX 4WD (Diesel) - Rs. 14,34,999","http://carzoom.in/car-specification/tata-safari-storme-vx-4x4/"
"Tata Sumo Gold CX BS III (Diesel) - Rs. 6,22,730","http://carzoom.in/car-specification/tata-sumo-gold-cx-bs-iii/"
"Tata Sumo Gold CX BS IV (Diesel) - Rs. 6,56,193","http://carzoom.in/car-specification/tata-sumo-gold-cx-bs-iv/"
"Tata Sumo Gold LX BS III (Diesel) - Rs. 6,57,520","http://carzoom.in/car-specification/tata-sumo-gold-lx-bs-iii/"
"Tata Sumo Gold LX BS IV (Diesel) - Rs. 6,83,273","http://carzoom.in/car-specification/tata-sumo-gold-lx-bs-iv/"
"Tata Sumo Gold EX BS III (Diesel) - Rs. 7,12,419","http://carzoom.in/car-specification/tata-sumo-gold-ex-bs-iii/"
"Tata Sumo Gold EX BS IV (Diesel) - Rs. 7,28,302","http://carzoom.in/car-specification/tata-sumo-gold-ex-bs-iv/"
"Tata Sumo Gold FX BS III (Diesel) - Rs. 7,28,950","http://carzoom.in/car-specification/tata-sumo-gold-gx-bs-iii-2/"
"Tata Sumo Gold GX BS IV (Diesel) - Rs. 7,93,507","http://carzoom.in/car-specification/tata-sumo-gold-gx-bs-iv/"
"Tata Sumo Grande MK II LX BS-IV (Diesel) - Rs. 7,62,204","http://carzoom.in/car-specification/tata-sumo-grande-mk-ii-lx-bs-iv-diesel/"
"Tata Sumo Grande MK II EX (Diesel) - Rs. 8,02,898","http://carzoom.in/car-specification/tata-sumo-grande-mk-ii-ex-diesel/"
"Tata Sumo Grande MK II EX BS-IV (Diesel) - Rs. 8,36,099","http://carzoom.in/car-specification/tata-sumo-grande-mk-ii-ex-bs-iv-diesel/"
"Tata Sumo Grande MK II GX BS-IV (Diesel) - Rs. 8,73,072","http://carzoom.in/car-specification/tata-sumo-grande-mk-ii-gx-bs-iv-diesel/"
"Tata Venture LX (Diesel) - Rs. 4,56,715","http://carzoom.in/car-specification/tata-venture-lx-diesel/"
"Tata Venture EX (Diesel) - Rs. 4,83,601","http://carzoom.in/car-specification/tata-venture-ex-diesel/"
"Tata Venture GX (Diesel) - Rs. 5,34,401","http://carzoom.in/car-specification/tata-venture-gx-diesel/"
"Tata Winger Platinum BS-III (Diesel) - Rs. 7,60,000","http://carzoom.in/car-specification/tata-winger-platinum-bs-iii-diesel/"
"Tata Winger Platinum BS-IV (Diesel) - Rs. 7,73,012","http://carzoom.in/car-specification/tata-winger-platinum-bs-iv-diesel/"
"Tata Xenon XT EX 2WD (Diesel) - Rs. 10,00,850","http://carzoom.in/car-specification/tata-xenon-xt-ex-4x2-diesel/"
"Tata Xenon XT EX 4WD (Diesel) - Rs. 11,06,276","http://carzoom.in/car-specification/tata-xenon-xt-ex-4x4-diesel/"
"Tata Zest XE (Petrol) - Rs. 4,81,191","http://carzoom.in/car-specification/tata-zest-xe-petrol/"
"Tata Zest XM (Petrol) - Rs. 5,44,315","http://carzoom.in/car-specification/tata-zest-xm-petrol/"
"Tata Zest XMS (Petrol) - Rs. 5,62,951","http://carzoom.in/car-specification/tata-zest-xms-petrol/"
"Tata Zest XE 75 PS (Diesel) - Rs. 5,84,953","http://carzoom.in/car-specification/tata-zest-xe-75-ps-diesel/"
"Tata Zest XT (Petrol) - Rs. 6,20,929","http://carzoom.in/car-specification/tata-zest-xt-petrol/"
"Tata Zest XM (Diesel) - Rs. 6,50,198","http://carzoom.in/car-specification/tata-zest-xm-diesel/"
"Tata Zest XMS (Diesel) - Rs. 6,68,833","http://carzoom.in/car-specification/tata-zest-xms-diesel/"
"Tata Zest XT (Diesel) - Rs. 7,24,778","http://carzoom.in/car-specification/tata-zest-xt-diesel/"
"Tata Zest XMA (Diesel) - Rs. 7,24,865","http://carzoom.in/car-specification/tata-zest-xma-diesel/"
"New Toyota Corolla Altis JS (Petrol) - Rs. 13,06,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-js-petrol/"
"New Toyota Corolla Altis D 4D J (Diesel) - Rs. 13,93,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-d-4d-j-diesel/"
"New Toyota Corolla Altis D4 DJS (Diesel) - Rs. 14,50,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-d4-djs-diesel/"
"New Toyota Corolla Altis G (Petrol) - Rs. 14,58,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-g-petrol/"
"New Toyota Corolla Altis G CVT (Petrol) - Rs. 15,88,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-g-cvt-petrol/"
"New Toyota Corolla Altis D4 DG (Diesel) - Rs. 15,90,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-d4-dg-diesel/"
"New Toyota Corolla Altis GL (Petrol) - Rs. 16,22,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-gl-petrol/"
"New Toyota Corolla Altis D4 DGL (Diesel) - Rs. 17,54,324","http://carzoom.in/car-specification/new-toyota-corolla-altis-d4-dgl-diesel/"
"New Toyota Corolla Altis VL CVT (Petrol) - Rs. 17,82,824","http://carzoom.in/car-specification/new-toyota-corolla-altis-vl-cvt-petrol/"
"Toyota Etios J PS (Petrol) - Rs. 6,03,081","http://carzoom.in/car-specification/toyota-etios-j-petrol/"
"Toyota Etios G (Petrol) - Rs. 6,33,320","http://carzoom.in/car-specification/toyota-etios-g-petrol/"
"Toyota Etios V SP (Petrol) - Rs. 6,73,030","http://carzoom.in/car-specification/toyota-etios-g-sp-petrol/"
"Toyota Etios JD (Diesel) - Rs. 7,13,081","http://carzoom.in/car-specification/toyota-etios-jd-diesel/"
"Toyota Etios VX (Petrol) - Rs. 7,35,567","http://carzoom.in/car-specification/toyota-etios-v-petrol/"
"Toyota Etios GD (Diesel) - Rs. 7,43,320","http://carzoom.in/car-specification/toyota-etios-gd-diesel/"
"Toyota Etios VD SP (Diesel) - Rs. 7,83,030","http://carzoom.in/car-specification/toyota-etios-gd-sp-diesel/"
"Toyota Etios VXD SP (Diesel) - Rs. 8,45,567","http://carzoom.in/car-specification/toyota-etios-vd-sp-diesel/"
"Toyota Etios Cross 1.2 G (Petrol) - Rs. 6,23,000","http://carzoom.in/car-specification/toyota-etios-cross-1-2-g-petrol/"
